time,node_a,node_b,datetime
900160,184,751,2013-07-04 10:02:40
900180,184,751,2013-07-04 10:03:00
900200,184,751,2013-07-04 10:03:20
900220,184,751,2013-07-04 10:03:40
900240,184,751,2013-07-04 10:04:00
900260,184,751,2013-07-04 10:04:20
900280,184,751,2013-07-04 10:04:40
900320,184,751,2013-07-04 10:05:20
900360,184,751,2013-07-04 10:06:00
900360,273,826,2013-07-04 10:06:00
900720,63,499,2013-07-04 10:12:00
900740,39,123,2013-07-04 10:12:20
900740,123,172,2013-07-04 10:12:20
900820,63,87,2013-07-04 10:13:40
900840,285,431,2013-07-04 10:14:00
900860,39,123,2013-07-04 10:14:20
900900,39,496,2013-07-04 10:15:00
900920,39,496,2013-07-04 10:15:20
900940,39,496,2013-07-04 10:15:40
901040,63,481,2013-07-04 10:17:20
901060,29,39,2013-07-04 10:17:40
901140,113,194,2013-07-04 10:19:00
901140,79,123,2013-07-04 10:19:00
901180,123,253,2013-07-04 10:19:40
901200,123,253,2013-07-04 10:20:00
901220,63,153,2013-07-04 10:20:20
901240,63,153,2013-07-04 10:20:40
901280,79,253,2013-07-04 10:21:20
901280,123,253,2013-07-04 10:21:20
901300,79,253,2013-07-04 10:21:40
901480,63,153,2013-07-04 10:24:40
901500,134,784,2013-07-04 10:25:00
901520,134,784,2013-07-04 10:25:20
901540,134,784,2013-07-04 10:25:40
901580,134,784,2013-07-04 10:26:20
901620,134,784,2013-07-04 10:27:00
901640,134,784,2013-07-04 10:27:20
901640,35,778,2013-07-04 10:27:20
901680,134,784,2013-07-04 10:28:00
901700,134,784,2013-07-04 10:28:20
901720,134,784,2013-07-04 10:28:40
901760,134,784,2013-07-04 10:29:20
901780,285,875,2013-07-04 10:29:40
901780,134,784,2013-07-04 10:29:40
901800,134,784,2013-07-04 10:30:00
901820,134,784,2013-07-04 10:30:20
901840,134,784,2013-07-04 10:30:40
901840,63,153,2013-07-04 10:30:40
901860,134,784,2013-07-04 10:31:00
901860,63,153,2013-07-04 10:31:00
901880,134,784,2013-07-04 10:31:20
901900,134,784,2013-07-04 10:31:40
901920,285,875,2013-07-04 10:32:00
901920,63,153,2013-07-04 10:32:00
901940,63,153,2013-07-04 10:32:20
901940,79,253,2013-07-04 10:32:20
901960,134,784,2013-07-04 10:32:40
901960,63,153,2013-07-04 10:32:40
901980,134,784,2013-07-04 10:33:00
901980,63,153,2013-07-04 10:33:00
902000,63,153,2013-07-04 10:33:20
902020,285,875,2013-07-04 10:33:40
902020,63,153,2013-07-04 10:33:40
902040,79,253,2013-07-04 10:34:00
902040,63,153,2013-07-04 10:34:00
902060,63,153,2013-07-04 10:34:20
902060,79,253,2013-07-04 10:34:20
902080,285,875,2013-07-04 10:34:40
902080,63,153,2013-07-04 10:34:40
902080,123,253,2013-07-04 10:34:40
902100,743,826,2013-07-04 10:35:00
902100,285,875,2013-07-04 10:35:00
902120,285,875,2013-07-04 10:35:20
902140,285,875,2013-07-04 10:35:40
902160,285,875,2013-07-04 10:36:00
902180,285,875,2013-07-04 10:36:20
902200,285,875,2013-07-04 10:36:40
902200,79,253,2013-07-04 10:36:40
902240,79,123,2013-07-04 10:37:20
902260,79,123,2013-07-04 10:37:40
902280,79,123,2013-07-04 10:38:00
902280,29,39,2013-07-04 10:38:00
902300,79,123,2013-07-04 10:38:20
902320,79,123,2013-07-04 10:38:40
902340,79,123,2013-07-04 10:39:00
902400,79,123,2013-07-04 10:40:00
902560,123,253,2013-07-04 10:42:40
902880,123,253,2013-07-04 10:48:00
902940,123,253,2013-07-04 10:49:00
902960,123,253,2013-07-04 10:49:20
903020,123,253,2013-07-04 10:50:20
903040,123,253,2013-07-04 10:50:40
903060,123,253,2013-07-04 10:51:00
903080,123,253,2013-07-04 10:51:20
903100,123,253,2013-07-04 10:51:40
903120,123,253,2013-07-04 10:52:00
903140,123,253,2013-07-04 10:52:20
903160,123,253,2013-07-04 10:52:40
903180,123,253,2013-07-04 10:53:00
903200,132,603,2013-07-04 10:53:20
903200,123,253,2013-07-04 10:53:20
903220,123,253,2013-07-04 10:53:40
903240,123,253,2013-07-04 10:54:00
903260,123,253,2013-07-04 10:54:20
903280,123,253,2013-07-04 10:54:40
903300,153,271,2013-07-04 10:55:00
903300,123,253,2013-07-04 10:55:00
903320,153,271,2013-07-04 10:55:20
903320,123,253,2013-07-04 10:55:20
903340,153,271,2013-07-04 10:55:40
903340,123,253,2013-07-04 10:55:40
903360,184,751,2013-07-04 10:56:00
903360,153,271,2013-07-04 10:56:00
903360,123,253,2013-07-04 10:56:00
903380,184,751,2013-07-04 10:56:20
903380,153,271,2013-07-04 10:56:20
903380,123,253,2013-07-04 10:56:20
903400,123,253,2013-07-04 10:56:40
903420,123,253,2013-07-04 10:57:00
903440,123,253,2013-07-04 10:57:20
903460,184,751,2013-07-04 10:57:40
903460,123,253,2013-07-04 10:57:40
903480,184,751,2013-07-04 10:58:00
903480,123,253,2013-07-04 10:58:00
903500,35,743,2013-07-04 10:58:20
903500,123,253,2013-07-04 10:58:20
903520,123,253,2013-07-04 10:58:40
903540,184,751,2013-07-04 10:59:00
903540,123,253,2013-07-04 10:59:00
903560,184,751,2013-07-04 10:59:20
903560,123,253,2013-07-04 10:59:20
903580,184,751,2013-07-04 10:59:40
903580,123,253,2013-07-04 10:59:40
903600,184,751,2013-07-04 11:00:00
903600,123,253,2013-07-04 11:00:00
903620,184,751,2013-07-04 11:00:20
903620,123,253,2013-07-04 11:00:20
903640,184,751,2013-07-04 11:00:40
903640,123,253,2013-07-04 11:00:40
903660,184,751,2013-07-04 11:01:00
903660,123,253,2013-07-04 11:01:00
903680,184,751,2013-07-04 11:01:20
903680,123,253,2013-07-04 11:01:20
903700,123,253,2013-07-04 11:01:40
903700,184,751,2013-07-04 11:01:40
903720,123,253,2013-07-04 11:02:00
903720,184,751,2013-07-04 11:02:00
903740,123,253,2013-07-04 11:02:20
903740,184,751,2013-07-04 11:02:20
903760,184,751,2013-07-04 11:02:40
903760,123,253,2013-07-04 11:02:40
903780,184,751,2013-07-04 11:03:00
903780,123,253,2013-07-04 11:03:00
903800,184,751,2013-07-04 11:03:20
903800,123,253,2013-07-04 11:03:20
903820,123,253,2013-07-04 11:03:40
903820,240,804,2013-07-04 11:03:40
903820,184,751,2013-07-04 11:03:40
903840,240,804,2013-07-04 11:04:00
903860,240,804,2013-07-04 11:04:20
903860,184,751,2013-07-04 11:04:20
903880,184,751,2013-07-04 11:04:40
903900,184,751,2013-07-04 11:05:00
903920,184,751,2013-07-04 11:05:20
903920,123,253,2013-07-04 11:05:20
903940,123,253,2013-07-04 11:05:40
903960,123,253,2013-07-04 11:06:00
903960,119,804,2013-07-04 11:06:00
903980,123,253,2013-07-04 11:06:20
903980,119,804,2013-07-04 11:06:20
904000,105,779,2013-07-04 11:06:40
904000,123,253,2013-07-04 11:06:40
904000,184,751,2013-07-04 11:06:40
904020,184,751,2013-07-04 11:07:00
904020,123,253,2013-07-04 11:07:00
904040,184,751,2013-07-04 11:07:20
904060,184,751,2013-07-04 11:07:40
904120,184,751,2013-07-04 11:08:40
904120,123,253,2013-07-04 11:08:40
904140,123,253,2013-07-04 11:09:00
904160,123,253,2013-07-04 11:09:20
904180,123,253,2013-07-04 11:09:40
904200,119,804,2013-07-04 11:10:00
904200,123,253,2013-07-04 11:10:00
904220,123,253,2013-07-04 11:10:20
904240,123,253,2013-07-04 11:10:40
904260,273,778,2013-07-04 11:11:00
904260,123,253,2013-07-04 11:11:00
904280,273,778,2013-07-04 11:11:20
904280,123,253,2013-07-04 11:11:20
904300,273,778,2013-07-04 11:11:40
904300,123,253,2013-07-04 11:11:40
904320,273,778,2013-07-04 11:12:00
904320,123,253,2013-07-04 11:12:00
904340,273,778,2013-07-04 11:12:20
904340,123,253,2013-07-04 11:12:20
904360,273,778,2013-07-04 11:12:40
904360,123,253,2013-07-04 11:12:40
904380,123,253,2013-07-04 11:13:00
904460,123,253,2013-07-04 11:14:20
904480,123,253,2013-07-04 11:14:40
904500,123,253,2013-07-04 11:15:00
904520,123,253,2013-07-04 11:15:20
904540,123,253,2013-07-04 11:15:40
904560,123,253,2013-07-04 11:16:00
904580,123,253,2013-07-04 11:16:20
904600,123,253,2013-07-04 11:16:40
904620,119,240,2013-07-04 11:17:00
904620,123,253,2013-07-04 11:17:00
904640,119,240,2013-07-04 11:17:20
904660,119,240,2013-07-04 11:17:40
904680,119,240,2013-07-04 11:18:00
904680,123,253,2013-07-04 11:18:00
904700,119,240,2013-07-04 11:18:20
904700,123,253,2013-07-04 11:18:20
904720,123,253,2013-07-04 11:18:40
904740,132,164,2013-07-04 11:19:00
904740,751,778,2013-07-04 11:19:00
904740,123,253,2013-07-04 11:19:00
904740,119,240,2013-07-04 11:19:00
904760,132,164,2013-07-04 11:19:20
904760,751,778,2013-07-04 11:19:20
904760,123,253,2013-07-04 11:19:20
904780,132,164,2013-07-04 11:19:40
904780,123,253,2013-07-04 11:19:40
904800,119,240,2013-07-04 11:20:00
904800,123,253,2013-07-04 11:20:00
904840,123,253,2013-07-04 11:20:40
904860,119,132,2013-07-04 11:21:00
904860,123,253,2013-07-04 11:21:00
904880,119,132,2013-07-04 11:21:20
904920,132,164,2013-07-04 11:22:00
904940,123,253,2013-07-04 11:22:20
904960,123,253,2013-07-04 11:22:40
904960,255,778,2013-07-04 11:22:40
904980,123,253,2013-07-04 11:23:00
905000,123,253,2013-07-04 11:23:20
905020,123,253,2013-07-04 11:23:40
905120,123,253,2013-07-04 11:25:20
905140,123,253,2013-07-04 11:25:40
905160,123,253,2013-07-04 11:26:00
905180,123,253,2013-07-04 11:26:20
905200,123,253,2013-07-04 11:26:40
905220,123,253,2013-07-04 11:27:00
905240,132,164,2013-07-04 11:27:20
905240,123,253,2013-07-04 11:27:20
905260,123,253,2013-07-04 11:27:40
905280,123,253,2013-07-04 11:28:00
905300,123,253,2013-07-04 11:28:20
905340,123,253,2013-07-04 11:29:00
905360,123,253,2013-07-04 11:29:20
905380,123,253,2013-07-04 11:29:40
905400,123,253,2013-07-04 11:30:00
905420,184,751,2013-07-04 11:30:20
905420,123,253,2013-07-04 11:30:20
905440,123,253,2013-07-04 11:30:40
905460,132,164,2013-07-04 11:31:00
905460,184,751,2013-07-04 11:31:00
905460,123,253,2013-07-04 11:31:00
905480,184,751,2013-07-04 11:31:20
905480,194,987,2013-07-04 11:31:20
905480,123,253,2013-07-04 11:31:20
905500,184,751,2013-07-04 11:31:40
905500,123,253,2013-07-04 11:31:40
905520,184,751,2013-07-04 11:32:00
905520,123,253,2013-07-04 11:32:00
905540,184,751,2013-07-04 11:32:20
905540,123,253,2013-07-04 11:32:20
905560,123,253,2013-07-04 11:32:40
905580,123,253,2013-07-04 11:33:00
905600,123,253,2013-07-04 11:33:20
905680,123,253,2013-07-04 11:34:40
905720,123,253,2013-07-04 11:35:20
905740,123,253,2013-07-04 11:35:40
905760,123,253,2013-07-04 11:36:00
905780,184,751,2013-07-04 11:36:20
905780,123,253,2013-07-04 11:36:20
905800,184,751,2013-07-04 11:36:40
905800,123,253,2013-07-04 11:36:40
905820,123,253,2013-07-04 11:37:00
905840,123,253,2013-07-04 11:37:20
905900,123,253,2013-07-04 11:38:20
905920,123,253,2013-07-04 11:38:40
905940,153,271,2013-07-04 11:39:00
905940,123,253,2013-07-04 11:39:00
906120,123,253,2013-07-04 11:42:00
906140,123,253,2013-07-04 11:42:20
906160,123,253,2013-07-04 11:42:40
906200,778,826,2013-07-04 11:43:20
906200,123,253,2013-07-04 11:43:20
906240,778,826,2013-07-04 11:44:00
906260,778,826,2013-07-04 11:44:20
906300,123,253,2013-07-04 11:45:00
906320,778,826,2013-07-04 11:45:20
906320,123,253,2013-07-04 11:45:20
906340,778,826,2013-07-04 11:45:40
906360,240,804,2013-07-04 11:46:00
906360,778,826,2013-07-04 11:46:00
906360,123,253,2013-07-04 11:46:00
906380,240,804,2013-07-04 11:46:20
906380,778,826,2013-07-04 11:46:20
906400,240,804,2013-07-04 11:46:40
906400,778,826,2013-07-04 11:46:40
906400,123,253,2013-07-04 11:46:40
906420,240,804,2013-07-04 11:47:00
906420,123,253,2013-07-04 11:47:00
906440,240,804,2013-07-04 11:47:20
906440,743,778,2013-07-04 11:47:20
906440,123,253,2013-07-04 11:47:20
906460,743,778,2013-07-04 11:47:40
906460,123,253,2013-07-04 11:47:40
906480,123,253,2013-07-04 11:48:00
906500,240,804,2013-07-04 11:48:20
906500,123,253,2013-07-04 11:48:20
906520,240,804,2013-07-04 11:48:40
906520,123,253,2013-07-04 11:48:40
906540,240,804,2013-07-04 11:49:00
906540,123,253,2013-07-04 11:49:00
906560,240,804,2013-07-04 11:49:20
906580,240,804,2013-07-04 11:49:40
906600,240,804,2013-07-04 11:50:00
906620,240,804,2013-07-04 11:50:20
906640,240,804,2013-07-04 11:50:40
906660,240,804,2013-07-04 11:51:00
906680,240,804,2013-07-04 11:51:20
906700,240,804,2013-07-04 11:51:40
906780,123,253,2013-07-04 11:53:00
906800,123,253,2013-07-04 11:53:20
906820,123,253,2013-07-04 11:53:40
906840,123,253,2013-07-04 11:54:00
906900,240,804,2013-07-04 11:55:00
906920,240,804,2013-07-04 11:55:20
906920,39,205,2013-07-04 11:55:20
906920,123,253,2013-07-04 11:55:20
906940,240,804,2013-07-04 11:55:40
906960,123,253,2013-07-04 11:56:00
906980,63,164,2013-07-04 11:56:20
906980,153,271,2013-07-04 11:56:20
906980,123,253,2013-07-04 11:56:20
906980,240,804,2013-07-04 11:56:20
907000,240,804,2013-07-04 11:56:40
907000,123,253,2013-07-04 11:56:40
907020,56,804,2013-07-04 11:57:00
907020,123,253,2013-07-04 11:57:00
907040,123,253,2013-07-04 11:57:20
907060,123,253,2013-07-04 11:57:40
907080,123,253,2013-07-04 11:58:00
907160,123,253,2013-07-04 11:59:20
907180,123,253,2013-07-04 11:59:40
907200,164,987,2013-07-04 12:00:00
907200,123,253,2013-07-04 12:00:00
907220,123,253,2013-07-04 12:00:20
907280,164,987,2013-07-04 12:01:20
907300,123,253,2013-07-04 12:01:40
907300,164,987,2013-07-04 12:01:40
907300,499,533,2013-07-04 12:01:40
907320,164,987,2013-07-04 12:02:00
907340,164,987,2013-07-04 12:02:20
907380,63,154,2013-07-04 12:03:00
907380,172,875,2013-07-04 12:03:00
907500,29,194,2013-07-04 12:05:00
907680,39,181,2013-07-04 12:08:00
907820,39,194,2013-07-04 12:10:20
907840,154,181,2013-07-04 12:10:40
907880,122,154,2013-07-04 12:11:20
907960,50,134,2013-07-04 12:12:40
907980,134,875,2013-07-04 12:13:00
907980,50,134,2013-07-04 12:13:00
908000,134,875,2013-07-04 12:13:20
908000,50,875,2013-07-04 12:13:20
908000,50,134,2013-07-04 12:13:20
908020,134,875,2013-07-04 12:13:40
908020,50,875,2013-07-04 12:13:40
908020,39,194,2013-07-04 12:13:40
908040,39,181,2013-07-04 12:14:00
908040,134,875,2013-07-04 12:14:00
908040,181,194,2013-07-04 12:14:00
908040,50,875,2013-07-04 12:14:00
908040,39,194,2013-07-04 12:14:00
908060,134,875,2013-07-04 12:14:20
908060,50,875,2013-07-04 12:14:20
908080,134,875,2013-07-04 12:14:40
908080,50,875,2013-07-04 12:14:40
908100,134,875,2013-07-04 12:15:00
908120,134,875,2013-07-04 12:15:20
908140,134,875,2013-07-04 12:15:40
908140,50,875,2013-07-04 12:15:40
908160,134,875,2013-07-04 12:16:00
908180,134,875,2013-07-04 12:16:20
908200,134,875,2013-07-04 12:16:40
908300,134,765,2013-07-04 12:18:20
908300,50,134,2013-07-04 12:18:20
908360,134,765,2013-07-04 12:19:20
908360,134,311,2013-07-04 12:19:20
908380,311,765,2013-07-04 12:19:40
908380,50,285,2013-07-04 12:19:40
908400,50,134,2013-07-04 12:20:00
908480,134,311,2013-07-04 12:21:20
908700,120,265,2013-07-04 12:25:00
909000,122,153,2013-07-04 12:30:00
909020,122,153,2013-07-04 12:30:20
909360,255,743,2013-07-04 12:36:00
909500,153,271,2013-07-04 12:38:20
909520,134,431,2013-07-04 12:38:40
909520,134,285,2013-07-04 12:38:40
909520,50,134,2013-07-04 12:38:40
909540,134,285,2013-07-04 12:39:00
909560,134,285,2013-07-04 12:39:20
909580,134,285,2013-07-04 12:39:40
909580,50,134,2013-07-04 12:39:40
909600,150,448,2013-07-04 12:40:00
909600,134,285,2013-07-04 12:40:00
909600,285,431,2013-07-04 12:40:00
909600,50,134,2013-07-04 12:40:00
909620,134,285,2013-07-04 12:40:20
909620,50,134,2013-07-04 12:40:20
909640,285,431,2013-07-04 12:40:40
909640,134,285,2013-07-04 12:40:40
909640,50,134,2013-07-04 12:40:40
909660,134,285,2013-07-04 12:41:00
909700,134,285,2013-07-04 12:41:40
909700,50,134,2013-07-04 12:41:40
909720,134,285,2013-07-04 12:42:00
909720,50,134,2013-07-04 12:42:00
909740,134,285,2013-07-04 12:42:20
909760,50,134,2013-07-04 12:42:40
909780,50,134,2013-07-04 12:43:00
909840,134,285,2013-07-04 12:44:00
909840,50,134,2013-07-04 12:44:00
909860,134,285,2013-07-04 12:44:20
909920,134,285,2013-07-04 12:45:20
909920,285,431,2013-07-04 12:45:20
909940,285,431,2013-07-04 12:45:40
910200,123,223,2013-07-04 12:50:00
910260,285,431,2013-07-04 12:51:00
910360,48,209,2013-07-04 12:52:40
910420,255,826,2013-07-04 12:53:40
910480,48,209,2013-07-04 12:54:40
910760,205,819,2013-07-04 12:59:20
910780,205,819,2013-07-04 12:59:40
910940,132,779,2013-07-04 13:02:20
911020,56,132,2013-07-04 13:03:40
911020,779,987,2013-07-04 13:03:40
911020,164,311,2013-07-04 13:03:40
911080,164,172,2013-07-04 13:04:40
911100,164,172,2013-07-04 13:05:00
911120,164,172,2013-07-04 13:05:20
911180,164,172,2013-07-04 13:06:20
911360,123,253,2013-07-04 13:09:20
911420,743,784,2013-07-04 13:10:20
911440,743,784,2013-07-04 13:10:40
911460,743,784,2013-07-04 13:11:00
911480,743,784,2013-07-04 13:11:20
911500,39,194,2013-07-04 13:11:40
911520,63,481,2013-07-04 13:12:00
911520,39,194,2013-07-04 13:12:00
911540,39,87,2013-07-04 13:12:20
911540,743,784,2013-07-04 13:12:20
911560,39,87,2013-07-04 13:12:40
911580,39,194,2013-07-04 13:13:00
911660,39,194,2013-07-04 13:14:20
911680,39,194,2013-07-04 13:14:40
911700,39,743,2013-07-04 13:15:00
911700,39,194,2013-07-04 13:15:00
911720,39,743,2013-07-04 13:15:20
911720,39,194,2013-07-04 13:15:20
911740,63,481,2013-07-04 13:15:40
911740,123,253,2013-07-04 13:15:40
911740,39,194,2013-07-04 13:15:40
911760,39,194,2013-07-04 13:16:00
911780,123,765,2013-07-04 13:16:20
911880,123,743,2013-07-04 13:18:00
911880,123,253,2013-07-04 13:18:00
911920,123,253,2013-07-04 13:18:40
911940,123,253,2013-07-04 13:19:00
911960,123,253,2013-07-04 13:19:20
911980,123,743,2013-07-04 13:19:40
911980,63,709,2013-07-04 13:19:40
912020,123,253,2013-07-04 13:20:20
912080,39,194,2013-07-04 13:21:20
912100,39,194,2013-07-04 13:21:40
912120,39,194,2013-07-04 13:22:00
912140,39,194,2013-07-04 13:22:20
912180,123,164,2013-07-04 13:23:00
912180,39,194,2013-07-04 13:23:00
912200,123,164,2013-07-04 13:23:20
912200,39,194,2013-07-04 13:23:20
912220,123,164,2013-07-04 13:23:40
912220,39,194,2013-07-04 13:23:40
912240,123,164,2013-07-04 13:24:00
912260,164,253,2013-07-04 13:24:20
912300,164,253,2013-07-04 13:25:00
912320,164,253,2013-07-04 13:25:20
912340,164,253,2013-07-04 13:25:40
912340,123,164,2013-07-04 13:25:40
912360,164,253,2013-07-04 13:26:00
912360,123,164,2013-07-04 13:26:00
912380,164,253,2013-07-04 13:26:20
912380,123,164,2013-07-04 13:26:20
912400,164,253,2013-07-04 13:26:40
912400,123,164,2013-07-04 13:26:40
912420,164,253,2013-07-04 13:27:00
912420,123,164,2013-07-04 13:27:00
912420,123,253,2013-07-04 13:27:00
912440,123,164,2013-07-04 13:27:20
912440,123,253,2013-07-04 13:27:20
912440,164,253,2013-07-04 13:27:20
912460,63,481,2013-07-04 13:27:40
912460,123,164,2013-07-04 13:27:40
912460,123,253,2013-07-04 13:27:40
912460,164,253,2013-07-04 13:27:40
912480,164,253,2013-07-04 13:28:00
912480,123,164,2013-07-04 13:28:00
912480,63,481,2013-07-04 13:28:00
912500,63,481,2013-07-04 13:28:20
912500,123,164,2013-07-04 13:28:20
912500,164,253,2013-07-04 13:28:20
912520,63,481,2013-07-04 13:28:40
912520,123,164,2013-07-04 13:28:40
912540,123,253,2013-07-04 13:29:00
912540,164,253,2013-07-04 13:29:00
912540,123,164,2013-07-04 13:29:00
912560,123,164,2013-07-04 13:29:20
912560,123,253,2013-07-04 13:29:20
912560,164,253,2013-07-04 13:29:20
912580,123,164,2013-07-04 13:29:40
912580,123,253,2013-07-04 13:29:40
912580,164,253,2013-07-04 13:29:40
912600,123,164,2013-07-04 13:30:00
912600,123,253,2013-07-04 13:30:00
912620,164,253,2013-07-04 13:30:20
912620,123,164,2013-07-04 13:30:20
912640,164,253,2013-07-04 13:30:40
912640,123,253,2013-07-04 13:30:40
912660,603,791,2013-07-04 13:31:00
912660,123,164,2013-07-04 13:31:00
912660,123,253,2013-07-04 13:31:00
912660,164,253,2013-07-04 13:31:00
912680,123,164,2013-07-04 13:31:20
912680,123,253,2013-07-04 13:31:20
912680,164,253,2013-07-04 13:31:20
912700,603,791,2013-07-04 13:31:40
912700,118,164,2013-07-04 13:31:40
912700,123,253,2013-07-04 13:31:40
912700,123,164,2013-07-04 13:31:40
912700,164,253,2013-07-04 13:31:40
912720,164,253,2013-07-04 13:32:00
912720,123,164,2013-07-04 13:32:00
912740,603,791,2013-07-04 13:32:20
912740,123,253,2013-07-04 13:32:20
912740,123,164,2013-07-04 13:32:20
912740,164,253,2013-07-04 13:32:20
912760,164,253,2013-07-04 13:32:40
912760,123,164,2013-07-04 13:32:40
912760,123,253,2013-07-04 13:32:40
912780,164,253,2013-07-04 13:33:00
912780,123,164,2013-07-04 13:33:00
912800,123,164,2013-07-04 13:33:20
912820,164,253,2013-07-04 13:33:40
912820,123,164,2013-07-04 13:33:40
912840,164,253,2013-07-04 13:34:00
